title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Капсули для посудомийних машин Finish Quantum All in 1 80 шт.,https://maudau.com.ua/product/kapsuly-dlia-posudomyinykh-mashyn-finish-quantum-all-in-1-80-sht,https://image.maudau.com.ua/webp/size/lg/products/0b/92/50/0b9250b83d9ca80623aa99f0ba17d59a.jpg,529,1715,1186,5,26,В наявності,,Капсули,69
Засіб для миття унітазів Duck Туалетне каченя 5в1 Супер сила видимий ефект 900 мл,https://maudau.com.ua/product/zasib-dlia-myttia-unitaziv-tualetne-kachenia-5v1-super-syla-vydymyi-efekt-900-ml,https://image.maudau.com.ua/webp/size/lg/products/b9/dd/54/b9dd54aa3b909ee746bcbf4609d4c010.jpg,94,140,46,5,44,В наявності,,Засіб,33
Набір капсул для посудомийних машин Fairy Platinum Plus Все-в-1 114 шт.,https://maudau.com.ua/product/tabletky-dlia-posudomyinykh-mashyn-fairy-platinum-plus-vse-v-1-114-sht,https://image.maudau.com.ua/webp/size/lg/products/04/8c/69/048c692f3aaf1de350ccff8f4dc65750.jpg,1529,2113,584,5,11,В наявності,,Набір,28
Туалетний блок для унітазу Bref Brilliant Gel All in 1 Арктичний океан 126 г (3 шт. х 42 г) (860766),https://maudau.com.ua/product/zasib-dlia-chyshchennia-unitazu-bref-brilliant-gel-all-in-1-arktychnyi-okean-3-sht-860766,https://image.maudau.com.ua/webp/size/lg/products/c0/e6/12/c0e6123a473266b729ded8f51b49c89f.jpg,169,201,32,5,7,В наявності,,Туалетний,16
Туалетний блок Bref Сила актив Мікс Лимон-Океан Квадропак 200 г ( 4 шт. по 50 г),https://maudau.com.ua/product/tualetnyi-blok-bref-syla-aktyv-miks-lymon-okean-kvadropak-200-h-4-sht-po-50-h,https://image.maudau.com.ua/webp/size/lg/products/5b/d0/65/5bd06554-c78e-4bac-ae49-38308f9b011b.png,169,226,57,5,22,В наявності,,Туалетний,25
Рідкий миючий засіб Mr. Proper для прибирання підлоги та стін Ранкова роса 1.5 л,https://maudau.com.ua/product/myiuchyi-zasib-dlia-pidlohy-ta-stin-mr-proper-rankova-rosa-15-l,https://image.maudau.com.ua/webp/size/lg/products/23/43/5f/23435f7d-d0f1-4c29-ae11-e44126fe6170,224,301,77,5,39,В наявності,,Рідкий,26
Засіб для миття ванної кімнати та сантехніки Galax das Power Clean 500 мл (724397),https://maudau.com.ua/product/universalnyi-zasib-dlia-vannoi-kimnaty-ta-santekhniky-galax-das-power-clean-500-ml-724397,https://image.maudau.com.ua/webp/size/lg/products/e3/62/0e/e3620e4c-6057-4a47-9277-494c34aff3cd,74,118,44,5,68,В наявності,,Засіб,37
"Набір капсул для посудомийних машин Finish Quantum All in 1, 160 шт (80 шт. + 80 шт)",https://maudau.com.ua/product/nabir-kapsul-dlia-posudomyinykh-mashyn-finish-quantum-all-in-1-160-sht-80-sht-80-sht,https://image.maudau.com.ua/webp/size/lg/products/98/dc/6c/98dc6c080242297d5529fe8e342dfeb1.jpg,1058,3430,2372,,,В наявності,,Набір,69
Засіб Cillit Bang Природна сила антижир для очищення поверхонь 750 мл,https://maudau.com.ua/product/zasib-dlia-ochyshchennia-poverkhon-cillit-bang-pryrodna-syla-antyzhyr-750-ml,https://image.maudau.com.ua/webp/size/lg/products/a7/2b/52/a72b52275a4fb3cb25e57c333bd39391.jpg,154,287,133,,,В наявності,,Засіб,46
Рідкий миючий засіб Mr. Proper для прибирання підлоги та стін Лимон 1.5 л,https://maudau.com.ua/product/myiucha-ridyna-dlia-pidlohy-i-stin-mr-proper-lymon-15-l,https://image.maudau.com.ua/webp/size/lg/products/5c/cb/c8/5ccbc86d-7ce3-43be-aa18-b3f33b1fb346,175,301,126,5,54,В наявності,,Рідкий,42
