title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Ром Botafogo Dark 0.7 л 40% (3700631997713N),Ром,777,1070,27,,,Невідомо,https://rozetka.com.ua/ua/botafogo-3700631997713n/p550012947/,https://content.rozetka.com.ua/goods/images/big_tile/604731593.jpg,−27%
Віскі Glen Russel Blended Scotch Whisky 0.7 л 40% (3162040124225),Віскі,389,589,34,,,Є в наявності,https://rozetka.com.ua/ua/bez-brenda-3162040124225/p486701979/,https://content2.rozetka.com.ua/goods/images/big_tile/520854415.jpg,−34%
Мескаль Montelobos Espadin Joven 0.7 л 43.2% (7500326039317),Мескаль,1969,2699,27,5.0,2,Невідомо,https://rozetka.com.ua/ua/montelobos-7500326039317/p479132304/,https://content.rozetka.com.ua/goods/images/big_tile/512325158.jpg,−27%
Алкогольний напій Finlandia Журавлина біла 0.5 л 37.5% (5099873001950),Алкогольний,259,339,24,4.8,14,Готово до відправки,https://rozetka.com.ua/ua/finlandia_5099873001950/p5994303/,https://content2.rozetka.com.ua/goods/images/big_tile/10696097.jpg,−24%
Віскі Black Ram 0.2 л 40% (3800032020161),Віскі,99,145,32,5.0,2,Невідомо,https://rozetka.com.ua/ua/black_ram_3800032020161/p364399986/,https://content.rozetka.com.ua/goods/images/big_tile/321412585.jpg,−32%
Горілка DISTIL.№9 0.5 л 40% (4820139240599_4820294060056),Горілка,219,319,31,3.6,13,Невідомо,https://rozetka.com.ua/ua/9-4820139240599/p354112305/,https://content.rozetka.com.ua/goods/images/big_tile/286473043.jpg,
Коньяк Bogart 3* 0.5 л (4820242570125),Коньяк,193,263,27,4.9,30,Готово до відправки,https://rozetka.com.ua/ua/bogart-4820242570125/p414065673/,https://content1.rozetka.com.ua/goods/images/big_tile/398810991.jpg,
Текіла San Jose Gold 0.7 л 35% (3107872600783),Текіла,589,600,2,4.1,53,Невідомо,https://rozetka.com.ua/ua/san-jose-3107872600783/p312775897/,https://content.rozetka.com.ua/goods/images/big_tile/198286850.jpg,
Віскі Laphroaig The Cask Legacy Edition 0.7 л 48% у подарунковій упаковці (5010019638168),Віскі,5800,8700,33,,,Невідомо,https://rozetka.com.ua/ua/laphroaig-5010019638168/p508403134/,https://content1.rozetka.com.ua/goods/images/big_tile/547151243.jpg,НОВИНКА
Віскі Wilton House Scotch Single Malt 0.7 л 40% (5060116323856),Віскі,779,1299,40,3.0,7,Невідомо,https://rozetka.com.ua/ua/wilton_house_5060116323856/p274167988/,https://content.rozetka.com.ua/goods/images/big_tile/197176951.jpg,−40%
Віскі MacArthur's 3 роки витримки 0.5 л 40% (5010509800648_5010509003025),Віскі,279,457,39,4.2,30,Невідомо,https://rozetka.com.ua/ua/macarthurs_5010509800648_5010509003025/p14580518/,https://content.rozetka.com.ua/goods/images/big_tile/248523435.jpg,−39%
Коньяк Hennessy VS 4 роки витримки 0.05 л 40% (3245991093304),Коньяк,211,229,8,4.0,13,Готово до відправки,https://rozetka.com.ua/ua/hennessy_2000123030333/p5014225/,https://content1.rozetka.com.ua/goods/images/big_tile/571369907.png,−8%
Самогон преміальний Біла Гуральня Калганівка 0.7 л 45% (4820273780258),Самогон,476,,,,,Невідомо,https://rozetka.com.ua/ua/bila-guralnya-4820273780258/p546587946/,https://content.rozetka.com.ua/goods/images/big_tile/599175060.png,
Джин Gibson's Italian Lemon 0.7 л 37.5% (3147699125656),Джин,395,700,44,5.0,2,Невідомо,https://rozetka.com.ua/ua/gibsons-3147699100097/p455876999/,https://content2.rozetka.com.ua/goods/images/big_tile/482914422.jpg,АКЦІЯ
Віскі Mossburn Island Blended Malt Scotch Whisky 0.7 л 46% (5060033847114),Віскі,1399,2100,33,3.0,7,Невідомо,https://rozetka.com.ua/ua/mossburn_5060033847114/p44479624/,https://content2.rozetka.com.ua/goods/images/big_tile/564169802.jpg,−33%
Віскі Glenfiddich 18 років витримки 0.7 л 40% у подарунковій упаковці (5010327325323),Віскі,6539,8294,21,2.0,8,Невідомо,https://rozetka.com.ua/ua/glenfiddich_5010327325132/p5851971/,https://content.rozetka.com.ua/goods/images/big_tile/327060645.jpg,−21%
Бурбон Four Roses 0.7 л 40% у подарунковій упаковці з 2-ма склянками (1129907299078),Бурбон,849,998,15,4.3,10,Є в наявності,https://rozetka.com.ua/ua/four_roses_1129907299078/p30859231/,https://content1.rozetka.com.ua/goods/images/big_tile/572415735.jpg,−15%
Бальзам Riga Black Balsam Чорна смородина 0.5 л 30% (4750021537288),Бальзам,329,414,21,4.5,47,Готово до відправки,https://rozetka.com.ua/ua/riga_4750021537288/p4894308/,https://content.rozetka.com.ua/goods/images/big_tile/10679519.jpg,−21%
Ром Santa Teresa 1796 Solera Rum 1 л 40% у подарунковій упаковці (7591156404949),Ром,3300,4243,22,,,Невідомо,https://rozetka.com.ua/ua/santa-teresa-7591156404949/p551902848/,https://content2.rozetka.com.ua/goods/images/big_tile/607976394.jpg,ТІЛЬКИ В ROZETKA
Віскі The Famous Grouse Sherry Cask 0.7 л 40% (5010314311438),Віскі,899,1184,24,,,Невідомо,https://rozetka.com.ua/ua/the-famous-grouse-5010314311438/p551361399/,https://content.rozetka.com.ua/goods/images/big_tile/607133767.jpg,ТІЛЬКИ В ROZETKA
Лікер Volare Coconut 0.7 л 20% (8004747008369),Лікер,329,451,27,5.0,7,Є в наявності,https://rozetka.com.ua/ua/volare_8004747008369/p4995661/,https://content1.rozetka.com.ua/goods/images/big_tile/10681358.jpg,−27%
Лікер De Kuyper Creme de Cafe 0.7 л 20% (8710625407703),Лікер,499,780,36,4.3,9,Невідомо,https://rozetka.com.ua/ua/de_kuyper_8710625407703/p34737503/,https://content2.rozetka.com.ua/goods/images/big_tile/570880553.jpg,−36%
Бренді України Shabo X.O 12 виноградний 12 років витримки 0.5 л (4820070409222),Бренді,519,569,9,4.5,7,Невідомо,https://rozetka.com.ua/ua/shabo-4820070409222/p372870906/,https://content.rozetka.com.ua/goods/images/big_tile/323534075.jpg,
Віскі Maison Des Futailles Spicebox Chocolat 0.75 л 35% (57496007488),Віскі,999,1697,41,3.0,6,Готово до відправки,https://rozetka.com.ua/ua/maison_des_futailles_57496007488/p306615843/,https://content.rozetka.com.ua/goods/images/big_tile/189506067.jpg,−41%
Напій спиртний Black Ram Honey Spirit Drink 0.5 л 35% (3800032050236),Напій,179,259,31,,,Готово до відправки,https://rozetka.com.ua/ua/black-ram-3800032050236/p505631164/,https://content1.rozetka.com.ua/goods/images/big_tile/544554587.jpg,−31%
Віскі Restless Pony житній 0.7 л 40% (0860002271453),Віскі,639,979,35,4.5,5,Невідомо,https://rozetka.com.ua/ua/restless-pony-860002271453/p458546449/,https://content1.rozetka.com.ua/goods/images/big_tile/486154970.jpg,−35%
Віскі The Glenlivet Founder's Reserve 0.5 л 40% у подарунковій упаковці (5000299621226),Віскі,1199,1399,14,4.0,5,Невідомо,https://rozetka.com.ua/ua/the_glenlivet_5000299621226/p58443531/,https://content1.rozetka.com.ua/goods/images/big_tile/132641216.jpg,−14%
Ром Deadhead 6 років витримки 0.7 л 40% (851120004283),Ром,2500,3239,23,5.0,2,Невідомо,https://rozetka.com.ua/ua/deadhead_851120004283/p283887798/,https://content.rozetka.com.ua/goods/images/big_tile/165024337.jpg,ТІЛЬКИ В ROZETKA
Лікер De Kuyper Apricot Абрикос 0.7 л 24% (8710625402708),Лікер,735,780,6,4.9,8,Невідомо,https://rozetka.com.ua/ua/de_kuyper_8710625402708/p34732767/,https://content.rozetka.com.ua/goods/images/big_tile/11691401.jpg,−6%
Горілка Zubrowka Czarna 0.7 л 40% (5900343010054),Горілка,218,425,49,4.0,5,Невідомо,https://rozetka.com.ua/ua/zubrowka_5900343010054/p75740964/,https://content2.rozetka.com.ua/goods/images/big_tile/72451422.jpg,−49%
Віскі Auchentoshan American Oak 0.7 л 40% (5010496003565),Віскі,1239,1799,31,3.6,30,Невідомо,https://rozetka.com.ua/ua/auchentoshan_5010496003565/p12394454/,https://content.rozetka.com.ua/goods/images/big_tile/482912881.jpg,−31%
Настоянка Green Day Лимон 0.7 л 40% (4820235324582_4823122206664),Настоянка,153,175,13,5.0,1,Невідомо,https://rozetka.com.ua/ua/green-day-4820235324582/p513196294/,https://content1.rozetka.com.ua/goods/images/big_tile/552811032.jpg,
Ром Havana Club Especial 0.7 л 37.5% (8501110086196),Ром,669,753,11,,,Готово до відправки,https://rozetka.com.ua/ua/havana-club-8501110086196/p479160269/,https://content2.rozetka.com.ua/goods/images/big_tile/512406882.jpg,−11%
Коньяк Gautier VS 0.7 л 40% в подарунковій упаковці (3269552442769),Коньяк,1550,1900,18,4.8,16,Невідомо,https://rozetka.com.ua/ua/gautier_3269552442769/p62182713/,https://content.rozetka.com.ua/goods/images/big_tile/358082665.jpg,−18%
Лікер Vana Tallinn Coffee Espresso 0.5 л 35% (4740050007685),Лікер,299,389,23,3.7,7,Готово до відправки,https://rozetka.com.ua/ua/vana-tallinn-4740050007685/p381079035/,https://content2.rozetka.com.ua/goods/images/big_tile/338976371.jpg,−23%
Настоянка Nemiroff Originals Журавлина 0.7 л 21% (4820181429867),Настоянка,163,209,22,,1,Готово до відправки,https://rozetka.com.ua/ua/nemiroff-4820181429867/p492751584/,https://content1.rozetka.com.ua/goods/images/big_tile/527993053.jpg,
Віскі Glenmorangie Original 10 років витримки 0.05 л 40% (5010494928297),Віскі,272,283,4,5.0,9,Невідомо,https://rozetka.com.ua/ua/glenmorangie_5010494928297/p5003991/,https://content2.rozetka.com.ua/goods/images/big_tile/478695936.jpg,
Настоянка Nemiroff Українська медова з перцем 0.5 л 40% (4820181420895),Настоянка,134,169,21,4.4,23,Невідомо,https://rozetka.com.ua/ua/nemiroff_4820181420895/p7050479/,https://content2.rozetka.com.ua/goods/images/big_tile/301146705.jpg,
Ром Sailor Jerry Spiced 0.7 л 40% (5010327405223),Ром,629,888,29,4.5,55,Невідомо,https://rozetka.com.ua/ua/sailor_jerry_5010327405223/p9543027/,https://content2.rozetka.com.ua/goods/images/big_tile/386014674.jpg,−29%
Текіла True Tequila Silver 1 л 38% (8438001407993),Текіла,609,794,23,4.0,13,Невідомо,https://rozetka.com.ua/ua/true_tequila_8438001407993/p12660426/,https://content2.rozetka.com.ua/goods/images/big_tile/50549520.jpg,−23%
Горілка Zubrowka Biala 0.5 л 40% (5900343001892),Горілка,109,172,37,3.8,37,Невідомо,https://rozetka.com.ua/ua/zubrowka_5900343001892/p7700556/,https://content1.rozetka.com.ua/goods/images/big_tile/619629918.jpg,−37%
Лікер трав'яний Peter Busch Killepitsch 1 л 42% (4022269201109),Лікер,1399,1547,10,3.0,1,Невідомо,https://rozetka.com.ua/ua/peter-busch-4022269201109/p440814404/,https://content.rozetka.com.ua/goods/images/big_tile/451921998.jpg,−10%
Віскі блендове Crazy Charley 0.7 л 40% (8006063007439),Віскі,359,469,23,4.2,34,Невідомо,https://rozetka.com.ua/ua/crazy_charley_8006063007439/p285710333/,https://content2.rozetka.com.ua/goods/images/big_tile/167066996.jpg,−23%
Віскі Scottish Collie 0.5 л 40% (5010327946504),Віскі,259,403,36,4.0,16,Готово до відправки,https://rozetka.com.ua/ua/scottish_collie_5010327946504/p90631292/,https://content.rozetka.com.ua/goods/images/big_tile/14805335.jpg,−36%
Горілка Sobieski суперіор 1 л 40% (4770053222358),Горілка,277,299,7,4.4,35,Готово до відправки,https://rozetka.com.ua/ua/sobieski_4770053222358/p46290968/,https://content.rozetka.com.ua/goods/images/big_tile/61060746.jpg,−7%
Лікер Brandbar Triple Sec 0.7 л 40% (4820085491090),Лікер,408,435,6,3.3,5,Є в наявності,https://rozetka.com.ua/ua/brandbar_4820085491090/p5888427/,https://content2.rozetka.com.ua/goods/images/big_tile/571449075.png,КРАФТ УКРАЇНИ
Лікер трав'яний Kuemmerling 0.5 л 35% (4002645000182),Лікер,289,399,28,4.7,57,Невідомо,https://rozetka.com.ua/ua/kuemmerling_4002645000182/p6633033/,https://content1.rozetka.com.ua/goods/images/big_tile/442995785.jpg,−28%
Віскі Cutty Sark 0.2 л 40% (5060116324945),Віскі,189,225,16,5.0,3,Невідомо,https://rozetka.com.ua/ua/cutty-sark-5060116324945/p473952219/,https://content1.rozetka.com.ua/goods/images/big_tile/506606673.jpg,−16%
Лікер Drambuie 0.7 л 40% (5010391100703),Лікер,1195,1828,35,4.7,31,Є в наявності,https://rozetka.com.ua/ua/drambuie_5010391100703/p5888379/,https://content1.rozetka.com.ua/goods/images/big_tile/10694225.jpg,−35%
Горілка плодова особлива Прикарпатський Перець і яблуко 0.5 л 35% (4820094253061),Горілка,190,196,3,4.5,14,Невідомо,https://rozetka.com.ua/ua/prikarpatskiy-4820094253061/p431467655/,https://content.rozetka.com.ua/goods/images/big_tile/432589213.jpg,КРАФТ УКРАЇНИ
Бренді ARARAT Ani 7 років 0.7 л 40% (4850001005605),Бренді,879,1049,16,3.0,6,Готово до відправки,https://rozetka.com.ua/ua/ararat_4850001005605/p281196743/,https://content2.rozetka.com.ua/goods/images/big_tile/161857592.jpg,АКЦІЯ
Коньяк Hine Rare Original 0.7 л 40% у подарунковій упаковці (46904911233333760107312877),Коньяк,3422,4679,27,,,Невідомо,https://rozetka.com.ua/ua/hine-4690491123333/p552229101/,https://content1.rozetka.com.ua/goods/images/big_tile/608530958.jpg,НОВИНКА
Віскі Jura Journey 0.7 л 40% у подарунковій коробці (5013967012462),Віскі,1684,,,4.6,13,Невідомо,https://rozetka.com.ua/ua/isle_of_jura_5013967012462/p184299396/,https://content.rozetka.com.ua/goods/images/big_tile/450258354.jpg,
Ром Bacardi Carta Blanca від 6 місяців витримки 0.5 л 40% (5010677013918),Ром,329,554,41,3.2,12,Невідомо,https://rozetka.com.ua/ua/bacardi_5010677013918/p5706159/,https://content2.rozetka.com.ua/goods/images/big_tile/10690359.jpg,−41%
Ром Ron Barcelo Imperial 10 років витримки 0.7 л 38% (7461323129459),Ром,1359,1495,9,4.4,32,Невідомо,https://rozetka.com.ua/ua/ron_barcelo_7461323129459/p14877634/,https://content.rozetka.com.ua/goods/images/big_tile/8667895.jpg,−9%
Віскі Scottish Leader 3 роки витримки 0.05 л 40% (5029704217984),Віскі,169,199,15,4.8,5,Невідомо,https://rozetka.com.ua/ua/scottish_leader_5029704217984/p70596086/,https://content2.rozetka.com.ua/goods/images/big_tile/13471759.jpg,−15%
Бітер Gruppo Montenegro Amaro Italiano 1 л 23% (8000330001175),Бітер,1049,,,5.0,7,Невідомо,https://rozetka.com.ua/ua/gruppo_montenegro_8000330001175/p204912541/,https://content.rozetka.com.ua/goods/images/big_tile/296423257.jpg,
Лікер De Kuyper Advocaat яєчний 0.7 л 14.8% (8710625500305),Лікер,499,763,35,4.5,36,Є в наявності,https://rozetka.com.ua/ua/de_kuyper_8710625500305/p32188503/,https://content.rozetka.com.ua/goods/images/big_tile/571392983.png,−35%
Горілка Reyka 0.7 л 40% (5010327405247),Горілка,985,1416,30,4.4,12,Є в наявності,https://rozetka.com.ua/ua/reyka_5010327405247/p43428024/,https://content2.rozetka.com.ua/goods/images/big_tile/12062495.jpg,−30%
Горілка Staritsky & Levitsky Reserve 0.5 л 40% (4820139240025_4820294060414),Горілка,469,799,41,5.0,7,Невідомо,https://rozetka.com.ua/ua/staritsky_levitsky_4820139240025/p5888085/,https://content1.rozetka.com.ua/goods/images/big_tile/422949267.jpg,
Лікер Soplica Plum 0.5 л 26 % (5900471016072),Лікер,154,200,23,,,Невідомо,https://rozetka.com.ua/ua/soplica-kopiya-5900471006561-5900471025272/p513573094/,https://content1.rozetka.com.ua/goods/images/big_tile/553186388.jpg,−23%
Віскі Writer's Tears Pot Still Irish Whiskey 0.05 л 40% (5099811905920),Віскі,167,175,5,5.0,6,Невідомо,https://rozetka.com.ua/ua/writer_s_tears_5099811905920/p248715307/,https://content1.rozetka.com.ua/goods/images/big_tile/31885178.jpg,
Віскі Arlett Single Malt FFD Rhum Barbade 0.7 л 48% у подарунковій упаковці (3760045045509),Віскі,1789,1997,10,,,Невідомо,https://rozetka.com.ua/ua/arlett-3760045045509/p511975504/,https://content2.rozetka.com.ua/goods/images/big_tile/551371696.jpg,−10%
Лікер Самбука Molinari Extra 1 л 40% (8002095240103),Лікер,649,898,28,5.0,29,Готово до відправки,https://rozetka.com.ua/ua/molinari_8002095240103/p56293602/,https://content.rozetka.com.ua/goods/images/big_tile/385321090.jpg,−28%
Горілка Fauconnier Hunting Lodge 0.7 л 40% (3162040131421),Горілка,320,599,47,5.0,4,Готово до відправки,https://rozetka.com.ua/ua/fauconnier_3162040131421/p108644778/,https://content2.rozetka.com.ua/goods/images/big_tile/87405720.jpg,−47%
Лікер Soplica Lemon-Raspberry 0.5 л 25% (5900471015877),Лікер,154,215,28,,,Готово до відправки,https://rozetka.com.ua/ua/soplica-5900471015877/p513565094/,https://content2.rozetka.com.ua/goods/images/big_tile/553185539.jpg,−28%
Аперитив Picon Amer Biere 1 л 18% (8000040210041),Аперитив,750,974,23,,,Готово до відправки,https://rozetka.com.ua/ua/picon-8000040210041/p552072837/,https://content2.rozetka.com.ua/goods/images/big_tile/609231457.jpg,ТІЛЬКИ В ROZETKA
Горілка Nikita 40% 3 л (4823098208983),Горілка,1759,2059,15,,,Готово до відправки,https://rozetka.com.ua/ua/nikita-4823098208983/p478005529/,https://content.rozetka.com.ua/goods/images/big_tile/510911885.jpg,
Лікер Bumbu Cream 0.7 л 15% (813497006192),Лікер,1119,1680,33,4.8,5,Готово до відправки,https://rozetka.com.ua/ua/bumbu_813497006192/p278664508/,https://content2.rozetka.com.ua/goods/images/big_tile/159493117.jpg,−33%
Бренді Sarajishvili 3* 0.5 л 40% (4860018009114),Бренді,329,479,31,4.2,7,Невідомо,https://rozetka.com.ua/ua/sarajishvili-4860018009114/p342165121/,https://content.rozetka.com.ua/goods/images/big_tile/266998945.jpg,−31%
Лікер Volare Sambuca Antica Classic 0.7 л 38% (8004747005535),Лікер,369,499,26,4.7,22,Невідомо,https://rozetka.com.ua/ua/volare_8004747005535/p4996438/,https://content2.rozetka.com.ua/goods/images/big_tile/340097990.jpg,−26%
Віскі Jura 12yo 0.7 л 40% подарункова коробка + 2 келихи (2148042480423_5013967014565),Віскі,2119,2599,18,4.8,12,Невідомо,https://rozetka.com.ua/ua/isle_of_jura_2148042480423/p184341802/,https://content.rozetka.com.ua/goods/images/big_tile/326846545.jpg,−18%
Джин Whitley Neill Oriental spiced 0.7 л 43% (5011166067801),Джин,689,1300,47,4.2,8,Готово до відправки,https://rozetka.com.ua/ua/whitley-neill-5011166067801/p426585294/,https://content1.rozetka.com.ua/goods/images/big_tile/423953295.jpg,−47%
Спиртний напій Десна Classic традиційний 4* 0.5 л 40% (4820256584644),Спиртний,140,195,28,5.0,2,Готово до відправки,https://rozetka.com.ua/ua/desna-4820256584644/p468146534/,https://content.rozetka.com.ua/goods/images/big_tile/502759264.jpg,
Віскі The Forge Blended Irish Whiskey 0.7 л 40% (5391528960873),Віскі,489,919,47,5.0,1,Закінчується,https://rozetka.com.ua/ua/bez-brenda-30080/p473626854/,https://content2.rozetka.com.ua/goods/images/big_tile/506237096.jpg,−47%
Самогон преміальний Біла Гуральня Хреновуха на меді 0.7 л 45% (4820273780173),Самогон,472,,,4.6,6,Є в наявності,https://rozetka.com.ua/ua/bila-guralnya-4820273780173/p456202789/,https://content1.rozetka.com.ua/goods/images/big_tile/544786794.jpg,
Віскі Jameson Single Pot Still 0.7 л 46% (5011007017965),Віскі,1725,1923,10,4.0,7,Готово до відправки,https://rozetka.com.ua/ua/jameson-5011007017965/p451516733/,https://content2.rozetka.com.ua/goods/images/big_tile/475292885.jpg,−10%
Коньяк Aznauri Black Barrel 5 років витримки 0.7 л 40% (4820189293033),Коньяк,319,,,4.0,15,Невідомо,https://rozetka.com.ua/ua/aznauri-4820189293033/p383521953/,https://content.rozetka.com.ua/goods/images/big_tile/343455615.jpg,
Віскі Woodford Reserve Distillers Select 1 л 43.2% (5099873006092),Віскі,2399,3104,23,,,Невідомо,https://rozetka.com.ua/ua/woodford-reserve-5099873006092/p458414514/,https://content1.rozetka.com.ua/goods/images/big_tile/486166417.jpg,ТІЛЬКИ В ROZETKA
Ром Ron Barcelo Gran Anejo 5 років витримки 0.7 л 37.5% (7461323129350),Ром,634,1200,47,4.1,37,Невідомо,https://rozetka.com.ua/ua/ron_barcelo_7461323129350/p6942643/,https://content2.rozetka.com.ua/goods/images/big_tile/352175993.jpg,−47%
Бренді J.P. Chenet ХО 0.5 л 38% (3263280127103),Бренді,449,605,26,5.0,1,Невідомо,https://rozetka.com.ua/ua/jp-chenet-3263280127103/p487126264/,https://content.rozetka.com.ua/goods/images/big_tile/521301228.jpg,−26%
Лікер на основі бурбона з медом Wild Turkey American Honey 0.7 л 35.5% (8000040500241),Лікер,839,1219,31,4.5,61,Готово до відправки,https://rozetka.com.ua/ua/american_honey_8000040500241/p5842149/,https://content2.rozetka.com.ua/goods/images/big_tile/48355937.jpg,−31%
Джин Drumshanbo Gunpowder Irish Gin Sardinian Citrus 0.7 л 43% (5391530350426),Джин,999,1586,37,,1,Готово до відправки,https://rozetka.com.ua/ua/drumshanbo-gunpowder-irish-gin-5391530350426/p384991113/,https://content1.rozetka.com.ua/goods/images/big_tile/345852813.jpg,−37%
Віскі Kentucky Jack 1 л 40% (5414145035622),Віскі,623,776,20,4.3,4,Готово до відправки,https://rozetka.com.ua/ua/kentucky-jack-5414145035622/p424007721/,https://content2.rozetka.com.ua/goods/images/big_tile/419185273.jpg,−20%
Ром Sailor Jerry 0.05 л 40% (5010327459004),Ром,115,129,11,4.0,1,Готово до відправки,https://rozetka.com.ua/ua/sailor-jerry-5010327459004/p370871436/,https://content2.rozetka.com.ua/goods/images/big_tile/319793622.jpg,−11%
Горілка Sobieski преміум 1 л 40% (4770053222228),Горілка,299,339,12,4.3,23,Невідомо,https://rozetka.com.ua/ua/sobieski_4770053222228/p46290064/,https://content2.rozetka.com.ua/goods/images/big_tile/61060387.jpg,−12%
Набір віскі MacArthur's 0.7 л 40 % + 1 склянка в коробці (5010509001526),Набір,459,577,20,4.5,30,Невідомо,https://rozetka.com.ua/ua/macarthurs-5010509001526/p315052453/,https://content.rozetka.com.ua/goods/images/big_tile/210304686.jpg,−20%
Спиртний напій El Galipote Pineapple 0.7 л 35% (4770053241533),Спиртний,329,349,6,4.3,5,Невідомо,https://rozetka.com.ua/ua/el-galipote-4770053241533/p441301238/,https://content2.rozetka.com.ua/goods/images/big_tile/452843353.jpg,−6%
Лікер St.Germain 0.7 л 20% (5014271796161),Лікер,1755,2137,18,5.0,5,Невідомо,https://rozetka.com.ua/ua/st_germain_5014271796161/p56292978/,https://content1.rozetka.com.ua/goods/images/big_tile/64186360.jpg,−18%
Віскі Glen Deveron 16 років витримки 1 л 40% у подарунковій упаковці (5010752001182),Віскі,3999,5000,20,,,Невідомо,https://rozetka.com.ua/ua/glen-deveron-5010752001182/p458414539/,https://content1.rozetka.com.ua/goods/images/big_tile/486166460.jpg,ТІЛЬКИ В ROZETKA
Лікер De Kuyper Creme de Cassis 0.7 л 15% (8710625510755),Лікер,499,780,36,5.0,6,Невідомо,https://rozetka.com.ua/ua/de_kuyper_8710625510755/p34737519/,https://content.rozetka.com.ua/goods/images/big_tile/11691524.jpg,−36%
Напій безалкогольний аперитивний CRODINO 0.175 л 0% х 3 шт. (8000040720052),Напій,289,379,24,5.0,6,Невідомо,https://rozetka.com.ua/ua/crodino-8000040720052/p489481784/,https://content2.rozetka.com.ua/goods/images/big_tile/592634703.jpg,−24%
Горілка Ukrainian Spirit Український дух 0.7 л 40% подарункова коробка із чарками (4820261821109),Горілка,929,1021,9,5.0,1,Невідомо,https://rozetka.com.ua/ua/ukrainian-spirit-4820261821109/p430031165/,https://content1.rozetka.com.ua/goods/images/big_tile/430446394.jpg,КРАФТ УКРАЇНИ
Текіла Jose Cuervo Especial Reposado 0.5 л 38% (7501035042124),Текіла,427,615,31,4.6,17,Невідомо,https://rozetka.com.ua/ua/jose_cuervo_7501035042124/p4914993/,https://content.rozetka.com.ua/goods/images/big_tile/48120240.jpg,−31%
Алкогольний напій на основі джину Gordon's Mediterranean Orange 0.7 л 37.5% (5000289933490),Алкогольний,529,714,26,5.0,4,Невідомо,https://rozetka.com.ua/ua/gordons-5000289933490/p361401894/,https://content1.rozetka.com.ua/goods/images/big_tile/301220738.jpg,−26%
Алкогольний напій на основі джину Tanqueray Flor de Sevilla Gin 0.7 л 41.3% (5000291023462),Алкогольний,676,1049,36,3.0,10,Невідомо,https://rozetka.com.ua/ua/tanqueray_5000291023462/p159600148/,https://content.rozetka.com.ua/goods/images/big_tile/19789095.jpg,−36%
Ром Caribba Spiced 0.5 л 35% (4740050006138),Ром,203,335,39,4.1,37,Готово до відправки,https://rozetka.com.ua/ua/caribba_4740050006138/p38930544/,https://content1.rozetka.com.ua/goods/images/big_tile/571376590.jpg,−39%
Лікер Gamondi Bitter 25% 1 л (8002915005356),Лікер,619,932,34,4.8,5,Готово до відправки,https://rozetka.com.ua/ua/gamondi_8002915005356/p75614214/,https://content1.rozetka.com.ua/goods/images/big_tile/13777838.jpg,−34%
Алкогольний напій Finlandia Чорна смородина 0.5 л 37.5% (5099873001899),Алкогольний,269,328,18,3.6,21,Готово до відправки,https://rozetka.com.ua/ua/finlandia_5099873001899/p5994411/,https://content2.rozetka.com.ua/goods/images/big_tile/341745161.jpg,−18%
Віскі Glen Moray Cabernet Cask Finish 6 років витримки 0.7 л 40% у подарунковій коробці (5060116322231),Віскі,1250,,,4.7,3,Готово до відправки,https://rozetka.com.ua/ua/glen-moray-5060116322231/p461404974/,https://content1.rozetka.com.ua/goods/images/big_tile/489959844.jpg,
Бренді Тиса Карпати 8 років витримки 0.5 л 43% (4820139280298),Бренді,999,1050,5,3.9,28,Є в наявності,https://rozetka.com.ua/ua/tisa_4820139280298/p5463804/,https://content1.rozetka.com.ua/goods/images/big_tile/425287894.jpg,
Джин Козацька Рада Export Edition 0.7 л 40% (4823098209188),Джин,252,299,16,4.5,2,Невідомо,https://rozetka.com.ua/ua/kozatska-rada-4823098209188/p497816154/,https://content.rozetka.com.ua/goods/images/big_tile/534011120.png,
Ром Plantation Guatemala Gran Anejo 0.7 л 42% (3460410529909),Ром,1399,2147,35,4.5,9,Готово до відправки,https://rozetka.com.ua/ua/plantation_3460410529909/p5877537/,https://content.rozetka.com.ua/goods/images/big_tile/563833987.jpg,−35%
Лікер Herbberry Cherry Drama 0.5 л 30% (4820275490582),Лікер,299,376,20,4.5,3,Готово до відправки,https://rozetka.com.ua/ua/herbberry-4820275490582/p445953518/,https://content2.rozetka.com.ua/goods/images/big_tile/462560047.jpg,КРАФТ УКРАЇНИ
Лікер BarMania Pisang Ambon Банан 0.7 л 20% (4820058967560_4820034474983),Лікер,339,368,8,4.6,20,Готово до відправки,https://rozetka.com.ua/ua/barmania_4820034474983/p20837797/,https://content2.rozetka.com.ua/goods/images/big_tile/11139740.jpg,КРАФТ УКРАЇНИ
Ромовий напій Botafogo Зелене яблуко 0.7 л 35% (3700631900430),Ромовий,579,934,38,3.5,5,Невідомо,https://rozetka.com.ua/ua/botafogo_3700631900430/p376968129/,https://content1.rozetka.com.ua/goods/images/big_tile/331206775.jpg,−38%
Віскі Bunnahabhain 12 y.o. 0.05 л 46.3% (5029704217489),Віскі,256,,,4.5,22,Невідомо,https://rozetka.com.ua/ua/bunnahabhain_5029704217489/p223499761/,https://content2.rozetka.com.ua/goods/images/big_tile/25911797.jpg,
Джин Tanqueray No. Ten 0.7л 47.3% (5000291027576),Джин,1539,2099,27,5.0,7,Невідомо,https://rozetka.com.ua/ua/tanqueray_5000281020761/p11111391/,https://content2.rozetka.com.ua/goods/images/big_tile/587117536.jpg,−27%
