title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Професійний засіб для очищення труб та каналізації Білизна трубоочисник 1000 мл (УТ000000084),https://epicentrk.ua/ua/shop/mplc-profesijnij-zasib-dla-ocisenna-trub-ta-kanalizacii-bilizna-truboocisnik-1000-ml-ut000000084-1ee1d825-287d-6a66-a466-139f4c3b237e.html,https://cdn.27.ua/sc--media--prod/default/2b/6b/85/2b6b8527-3fff-4361-9252-84fb37287aa9.jpg,111,125,14,,,В наявності,-11%,БЛАНІДАС,11
Засіб для миття підлоги Luxus Professional Чиста підлога Ламінат 1 л,https://epicentrk.ua/ua/shop/moyuschee-sredstvo-luxus-chistyy-pol-laminat-1-l.html,https://cdn.27.ua/190/ef/a8/454568_2.jpeg,256,,,,,В наявності,,Luxus Professional,
Засіб SOLAR Цитрусовий для прочищення каналізаційних труб 1 л,https://epicentrk.ua/ua/shop/zasib-solar-tsytrusovyi-dlia-prochyshchennia-kanalizatsiinykh-trub-1-l.html,https://cdn.27.ua/190/8c/9d/8817821_2.jpeg,85,106,21,,,В наявності,Чесна Вигода -19%,SOLAR,20
"Засіб для видалення жиру NeoCleanPro Інтенсивна формула 0,5 л",https://epicentrk.ua/ua/shop/zasib-dlia-vydalennia-zhyru-biossot-intensyvna-formula-0-5-l.html,https://cdn.27.ua/190/d1/fb/8507899_1.jpeg,77,109,31,,,В наявності,Чесна Вигода -28%,Засіб,29
Гель NeoCleanPro Анти-жир лужний 1 л,https://epicentrk.ua/ua/shop/hel-biossot-anty-zhyr-luzhnyi-1-l.html,https://cdn.27.ua/190/d2/57/8507991_1.jpeg,75,109,33,,,В наявності,Чесна Вигода -30%,Гель,31
Засіб для чищення унітаза BALU POWER GEL Цитрус 1 л,https://epicentrk.ua/ua/shop/zasib-dlia-chyshchennia-unitaza-balu-power-gel-tsytrus-1-l.html,https://cdn.27.ua/190/c7/cf/9422799_1.jpeg,79,86,7,,,В наявності,Чесна Вигода -8%,BALU,8
"Засіб для чищення килимів Luxord 0,5 г",https://epicentrk.ua/ua/shop/zasib-dlia-chyshchennia-kylymiv-luxord-0-5-h.html,https://cdn.27.ua/190/f0/db/8777947_1.jpeg,73,105,31,,,В наявності,Чесна Вигода -30%,Luxord,30
Засіб для миття підлоги Green Asevi 1 л (НФ-00008141),https://epicentrk.ua/ua/shop/mplc-zasib-dla-mitta-pidlogi-green-asevi-1-l-nf-00008141-1f02b350-4d91-6e8e-bba0-f1788a8160a5.html,https://cdn.27.ua/sc--media--prod/default/37/c0/27/37c027e9-32b6-4f3a-b77d-09ee499ba838.jpg,170,220,50,,,В наявності,-22%,ASEVI,23
Засіб для душових кабін Astonish Daily Shower Shine White Lilies 750 мл (25147608),https://epicentrk.ua/ua/shop/mplc-zasib-dla-dusovih-kabin-astonish-daily-shower-shine-white-lilies-750-ml-25147608-1f00434f-3bf0-64fa-97db-131132c00201.html,https://cdn.27.ua/sc--media--prod/default/34/d1/58/34d1585b-e78c-40f5-a0a9-4802e6dad576.jpg,120,,,,,В наявності,,Засіб,
"Гель ONIKS від жиру і бруду тригер 0,5 л",https://epicentrk.ua/ua/shop/hel-oniks-vid-zhyru-i-brudu-tryher-500-h.html,https://cdn.27.ua/190/ff/39/7798585_3.jpeg,88,,,,,В наявності,,ONIKS,
"Засіб мийний для підлоги Квітковий 1578г 1,5 л",https://epicentrk.ua/ua/shop/zasib-myinyi-dlia-pidlohy-kvitkovyi-1-5-l.html,https://cdn.27.ua/190/44/b3/7226547_1.jpeg,118,,,,,В наявності,,Інше,
Універсальний засіб TopEffect Квіткова свіжість 1 л,https://epicentrk.ua/ua/shop/zasib-dlia-myttia-pidlohy-neocleanpro-kvitkova-svizhist-1-l.html,https://cdn.27.ua/190/64/31/9200689_1.jpeg,55,69,13,,,В наявності,Чесна Вигода -20%,Універсальний,20
Туалетний блок Wellnax Сосна 3х57 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-wellnax-sosna-3kh57-g.html,https://cdn.27.ua/190/fb/ad/6618029_1.jpeg,129,,,,,В наявності,,Wellnax,
Засіб для миття підлоги Maestro Lemon 1 л,https://epicentrk.ua/ua/shop/sredstvo-moyuschee-dlya-pola-maestro-lemon-1-l.html,https://cdn.27.ua/190/52/0c/2839052_1.jpeg,96,,,,,В наявності,,Maestro,
Набір паличок SANI STICKS для усунення засмічень 12 шт.,https://epicentrk.ua/ua/shop/mplc-nabir-palicok-sani-sticks-dla-usunenna-zasmicen-12-st-1ef49920-7a2d-604a-acfd-8b96a496d34e.html,https://cdn.27.ua/sc--media--prod/default/8e/d4/7d/8ed47d5c-d956-4b28-9450-3ea47af1dac1.jpeg,97,194,97,,,В наявності,-50%,Інше,50
Універсальний миючий засіб Cleando CTF 20 л (10147509),https://epicentrk.ua/ua/shop/mplc-universal-nij-miucij-zasib-cleando-ctf-20-l-10147509-1edca537-926d-69ce-82fc-a1bd14993d04.html,https://cdn.27.ua/sc--media--prod/default/b9/e0/c7/b9e0c76c-f0b6-45ca-b927-f8aff2a484b3.jpg,1725,,,,,В наявності,,Cleando,
"Засіб для акрилових поверхонь PALOMA' для акрилових поверхонь 715г 0,6 л",https://epicentrk.ua/ua/shop/ochysnyk-paloma-dlia-akrylovykh-poverkhon-0-6-l.html,https://cdn.27.ua/190/44/83/7226499_1.jpeg,106,,,,,В наявності,,PALOMA',
Миючий засіб універсальний SIDOLUX рожевий крем 1 л,https://epicentrk.ua/ua/shop/moyuschee-sredstvo-universalnoe-sidolux-rozovyy-krem-1-l.html,https://cdn.27.ua/190/d4/cd/6477005_2.jpeg,104,,,,,В наявності,,SIDOLUX,
Миючий засіб для натяжних стель (20616402),https://epicentrk.ua/ua/shop/mplc-miucij-zasib-dla-nataznih-stel-20616402-1ef70f63-b2bc-6846-8da0-a389b8e7c2d0.html,https://cdn.27.ua/sc--media--prod/default/01/d3/26/01d32657-0e2c-4e44-9dfb-2cc7dea6a3eb.jpg,80,,,,,В наявності,,Інше,
Засіб для чищення труб ONIKS Профі 80г,https://epicentrk.ua/ua/shop/zasib-dlia-chyshchennia-trub-oniks-profi-80-h.html,https://cdn.27.ua/190/ff/47/7798599_2.jpeg,29,36,7,,,В наявності,Чесна Вигода -19%,ONIKS,19
Вологі серветки Green Shield для ванної та сантехніки 70 шт.,https://epicentrk.ua/ua/shop/vlazhnye-salfetki-green-shield-dlya-vannoy-i-santekhniki-70-sht.html,https://cdn.27.ua/190/61/ce/2843086_1.jpeg,213,,,,,В наявності,,Green Shield,
Вологі серветки Green Shield для нержавіючої сталі та металу 70 шт.,https://epicentrk.ua/ua/shop/vlazhnye-salfetki-green-shield-dlya-nerzhaveyuschey-stali-i-metalla-70-sht.html,https://cdn.27.ua/190/61/d4/2843092_1.jpeg,213,,,,,В наявності,,Green Shield,
Таблетка для зливного бачка Kolorado Blue Ocean 45 г,https://epicentrk.ua/ua/shop/tabletka-dlya-slivnogo-bachka-kolorado-blue-ocean-45-g.html,https://cdn.27.ua/190/d8/64/3266660_1.jpeg,48,,,,,В наявності,,Таблетка,
"Засіб Glutoclean для очищення килимів та м’яких меблів 0,5 л",https://epicentrk.ua/ua/shop/sredstvo-dlya-chistki-glutoclean-dlya-kovrov-i-myagkoy-mebeli-0-5-l.html,https://cdn.27.ua/190/84/fd/1017085_1.jpeg,480,,,,,В наявності,,Засіб,
"Засіб дезінфекційний Astonish очищувач без хлору Лавандова вуаль 0,55 л",https://epicentrk.ua/ua/shop/zasib-dezinfektsiinyi-astonish-ochyshchuvach-bez-khloru-lavandova-vual-0-55-l.html,https://cdn.27.ua/190/81/db/9208283_2.jpeg,149,,,,,В наявності,Акція ,Засіб,
Концентрат для дезінфекції та ароматизації поверхонь Astonish Lavender Haze 300 мл (27369447),https://epicentrk.ua/ua/shop/mplc-koncentrat-dla-dezinfekcii-ta-aromatizacii-poverhon-astonish-lavender-haze-300-ml-27369447-1f072c5c-f41a-6c86-b29d-7920ec3728d8.html,https://cdn.27.ua/sc--media--prod/default/a1/24/a9/a124a9b3-bdb6-4853-bea6-5fdff6b60267.png,128,,,,,В наявності,,Концентрат,
"Засіб для чищення Puli Svelt для килимів і м'яких меблів 0,3 л",https://epicentrk.ua/ua/shop/zasib-dlia-chyshchennia-puli-svelt-dlia-kylymiv-i-miakykh-mebliv-0-3-l.html,https://cdn.27.ua/190/62/87/8741511_2.jpeg,121,,,,,В наявності,,Puli Svelt,
Туалетний блок Wellnax Сосна 2х57 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-wellnax-sosna-2kh57-g.html,https://cdn.27.ua/190/fb/a5/6618021_1.jpeg,59,99,39,,,В наявності,Акція -40%,Wellnax,40
Туалетний блок Wellnax Лимон 2х57 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-wellnax-limon-2kh57-g.html,https://cdn.27.ua/190/fb/9b/6618011_1.jpeg,49,99,49,,,В наявності,Акція -50%,Wellnax,51
"Засіб миючий для скла та дзеркал Sodasan 0,5л",https://epicentrk.ua/ua/shop/sredstvo-dlya-stekla-sodasan-500-ml.html,https://cdn.27.ua/190/c3/f0/115696_2.jpeg,380,,,,,В наявності,,Sodasan,
Палички для усунення засмічень у трубах Sani Sticks 12 шт. (4551),https://epicentrk.ua/ua/shop/mplc-palicki-dla-usunenna-zasmicen-u-trubah-sani-sticks-12-st-4551-1ee53d67-ee19-6ad6-9155-9d38ac5f75f0.html,https://cdn.27.ua/sc--media--prod/default/a4/dc/c1/a4dcc104-bc0f-44ed-9c2e-6a0f61e8f15b.jpg,35,,,,,В наявності,,Інше,
Засіб для ванної кімнати Pro Wash 750 г,https://epicentrk.ua/ua/shop/zasib-dlia-vannoi-kimnaty-pro-wash-750-h.html,https://cdn.27.ua/190/28/ad/9185453_1.jpeg,84,121,36,,,В наявності,Акція -30%,Pro Wash,31
"Поліроль для меблів POLILUX 5в1 Aloe Vera 0,3 л",https://epicentrk.ua/ua/shop/polirol-dlia-mebliv-polilux-5v1-aloe-vera-0-3-l.html,https://cdn.27.ua/190/a4/13/7447571_1.jpeg,103,,,,,В наявності,,POLILUX,
Засіб для чищення труб Tytan гранульований 800 г,https://epicentrk.ua/ua/shop/mplc-zasib-dla-cisenna-trub-tytan-granul-ovanij-800-g-1eeb7657-4fc8-6542-9b38-af47e05b8397.html,https://cdn.27.ua/sc--media--prod/default/b4/22/93/b42293c8-56b7-41a9-add4-91160c418e8f.jpg,175,240,64,,,В наявності,-26%,Tytan Professional,27
Засіб для видалення жиру Pro Wash 750 г,https://epicentrk.ua/ua/shop/zasib-dlia-vydalennia-zhyru-pro-wash-750-h.html,https://cdn.27.ua/190/28/b3/9185459_1.jpeg,77,111,33,,,В наявності,Акція -30%,Pro Wash,31
Засіб для видалення жиру Balu Антижир+ професійний 650 мл (00000012902),https://epicentrk.ua/ua/shop/mplc-zasib-dla-vidalenna-ziru-balu-antizir-profesijnij-650-ml-00000012902-1efc08bf-b6a4-6468-8a60-7530c084e611.html,https://cdn.27.ua/sc--media--prod/default/df/96/23/df962308-df85-4211-a2d2-7f97751d9d71.png,129,,,,,В наявності,,Balu Professional,
Таблетки для бачка унітазу з ензимами 2 шт. D 5 см Синій (29520973),https://epicentrk.ua/ua/shop/mplc-tabletki-dla-backa-unitazu-z-enzimami-2-st-d-5-sm-sinij-29520973-1f0a84ef-9cae-61c0-bda6-7b70097209c5.html,https://cdn.27.ua/sc--media--prod/default/c3/52/1b/c3521b33-9027-4ebc-9cdc-8405fc6f9814.png,40,45,5,,,В наявності,-11%,Інше,11
"Засіб для миття сантехніки та кераміки ЗАОЩАДЛИВА ПАНІ ҐАВА 0,5 л",https://epicentrk.ua/ua/shop/zasib-dlia-myttia-santekhniky-ta-keramiky-zaoshchadlyva-pani-gava-0-5-l.html,https://cdn.27.ua/190/29/d1/9185745_1.jpeg,64,,,,,В наявності,Акція ,ЗАОЩАДЛИВА ПАНІ ҐАВА,
"Засіб для видалення плісняви SUPER Blysk для видалення плісняви 588г 0,5 л",https://epicentrk.ua/ua/shop/ochysnyk-super-blysk-dlia-vydalennia-plisniavy-0-5-l.html,https://cdn.27.ua/190/44/81/7226497_1.jpeg,64,,,,,В наявності,,SUPER Blysk,
Миючий засіб Balu Cleaner професійний для сантехніки та кераміки 650 мл (00000012904),https://epicentrk.ua/ua/shop/mplc-miucij-zasib-balu-cleaner-profesijnij-dla-santehniki-ta-keramiki-650-ml-00000012904-1efc08bf-b960-60e4-ae20-7530c084e611.html,https://cdn.27.ua/sc--media--prod/default/18/78/e1/1878e151-e812-4394-ac36-6a89e17fbbaf.png,103,129,25,,,В наявності,-20%,Balu Professional,20
Туалетний блок Wellnax Лимон 57 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-wellnax-limon-57-g.html,https://cdn.27.ua/190/fb/9d/6618013_1.jpeg,49,,,,,В наявності,,Wellnax,
Засіб для видалення жиру Pro Wash 500 г,https://epicentrk.ua/ua/shop/zasib-dlia-vydalennia-zhyru-pro-wash-500-h.html,https://cdn.27.ua/190/28/b1/9185457_1.jpeg,56,81,24,,,В наявності,Акція -30%,Pro Wash,31
Засіб лужний Lakma PROFIMAX FLORMATIK GRES ALKALI для чищення керамограніта і мікропористих поверхонь 1 л (3046),https://epicentrk.ua/ua/shop/mplc-zasib-luznij-lakma-profimax-flormatik-gres-alkali-dla-cisenna-keramogranita-i-mikroporistih-poverhon-1-l-3046-1ee2c777-e6ee-6f62-876b-3fee58264843.html,https://cdn.27.ua/sc--media--prod/default/b1/93/a6/b193a6f7-b276-4665-ab0c-c75b41470d41.jpg,332,347,15,,,В наявності,-4%,Lakma,4
Засіб для чищення каналізаційних труб Кріт Snowter 225 г 3 шт. (393974301),https://epicentrk.ua/ua/shop/mplc-zasib-dla-cisenna-kanalizacijnih-trub-krit-snowter-225-g-2-st-393974301-1ee57adc-4882-65a2-a865-c7b5ecc62dac.html,https://cdn.27.ua/sc--media--prod/default/44/20/37/44203709-db3e-41cf-b1a5-9351adf98e68.jpg,240,480,240,,,В наявності,-50%,Інше,50
"Засіб для ванної кімнати O'KEY активна піна 0,5 л",https://epicentrk.ua/ua/shop/zasib-dlia-vannoi-kimnaty-okey-aktyvna-pina-0-5-l.html,https://cdn.27.ua/190/e1/59/7135577_1.jpeg,69,,,,,В наявності,,O'KEY,
"Рідина для миття скла Blitz crystal з тригеромl 0,75",https://epicentrk.ua/ua/shop/mplc-ridina-dlya-mittya-skla-blitz-crystal-z-trigeroml-0-75-1ec251d8-79d2-65c6-9cfc-adba45575349.html,https://cdn.27.ua/sc--media--prod/default/b5/d5/ee/b5d5ee56-72cc-4485-9a3f-66e791995d1d.png,55,,,,,В наявності,,Blitz,
Універсальна паста що очищає The Pink Stuff Miracle Cleaning Paste 850 мл (E-00559),https://epicentrk.ua/ua/shop/mplc-universal-na-pasta-shcho-ochishchae-the-pink-stuff-miracle-cleaning-paste-850-ml-e-00559-1ed4eac1-27f1-652e-897a-e579f0092410.html,https://cdn.27.ua/sc--media--prod/default/ce/59/5a/ce595a89-92d3-414b-9954-466cac745aa6.jpg,195,259,64,,,В наявності,-24%,The Pink Stuff,25
Туалетний блок Kolorado Fresh Лимон 40 г,https://epicentrk.ua/ua/shop/tualetnyy-blok-kolorado-fresh-limon-40-g.html,https://cdn.27.ua/190/d8/6e/3266670_1.jpeg,31,,,,,В наявності,,Туалетний,
