title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
"Джин KING ROBERT II London Dry 37,5% 0,7 л",https://epicentrk.ua/ua/shop/dzhin-king-robert-ii-london-dry-37-5-0-7-l.html,https://cdn.27.ua/190/90/42/4165698_1.jpeg,369,489,120,,,В наявності,Чесна Вигода -24%,KING ROBERT II,25
"Джин Whitley Neill Quince 43% 0,7 л",https://epicentrk.ua/ua/shop/dzhyn-whitley-neill-quince-43-0-7-l.html,https://cdn.27.ua/190/fe/db/7012059_1.jpeg,777,1190,413,,,В наявності,Чесна Вигода -34%,Whitley Neill,35
"Коньяк Sarajishvili VSОР 40% 0,7 л",https://epicentrk.ua/ua/shop/konyak-sarajishvili-vsor-40-0-7-l.html,https://cdn.27.ua/190/65/94/3630484_1.jpeg,1199,1599,400,,,В наявності,-25%,Sarajishvili,25
"Горілка Finlandia Чорна смородина 37,5% 1 л",https://epicentrk.ua/ua/shop/vodka-finlandia-chernaya-smorodina-37-5-1-l.html,https://cdn.27.ua/190/1f/ee/2236398_1.jpeg,539,627,88,,,В наявності,-14%,Finlandia,14
"Настоянка Журавлина крафтова серія 0,5 л",https://epicentrk.ua/ua/shop/nastoyka-klyukva-kraftovaya-seriya-0-5-l.html,https://cdn.27.ua/190/60/b4/3629236_1.jpeg,171,,,,,В наявності,,Петриківська,
"Коньяк Шабо VVSOP 0,5 л",https://epicentrk.ua/ua/shop/konyak-shabo-vvsop-0-5-l.html,https://cdn.27.ua/190/2b/be/2239422_1.jpeg,227,325,97,,,В наявності,-30%,Шабо,30
"Текіла Herencia de Plata Reposado 0,7 л 38%",https://epicentrk.ua/ua/shop/tekila-herencia-de-plata-reposado-0-7-l-38.html,https://cdn.27.ua/190/00/0f/7012367_2.jpeg,1509,,,,,В наявності,Акція ,Herencia de Plata,
"Віскі Teeling бленд Small Batch тубус золотого цвета 0,7 л",https://epicentrk.ua/ua/shop/viski-teeling-blend-small-batch-tubus-zolotoho-tsveta-0-7-l.html,https://cdn.27.ua/190/94/e3/9409763_1.jpeg,1574,,,,,В наявності,,Teeling,
"Горілка Nemiroff De Luxe 0,5 л",https://epicentrk.ua/ua/shop/vodka-nemiroff-de-lyuks-0-5-l.html,https://cdn.27.ua/190/23/c0/2237376_2.jpeg,246,290,44,,,В наявності,Чесна Вигода -15%,Nemiroff,15
"Віскі Highland Queen 0,7 л",https://epicentrk.ua/ua/shop/viski-highland-queen-0-7-l.html,https://cdn.27.ua/190/ed/0b/7073035_1.jpeg,515,580,64,,,В наявності,-11%,Highland Queen,11
"Ром Tanduay Especia Spiced 40% 0,7 л",https://epicentrk.ua/ua/shop/rom-especia-especia-spiced-40-0-7-l.html,https://cdn.27.ua/190/b6/09/7845385_1.jpeg,489,585,96,,,В наявності,-16%,Tanduay,16
