title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
"Гель для машинного прання WASCHKONIG Universal 4,3 л",https://epicentrk.ua/ua/shop/gel-dlya-mashinnoy-stirki-waschkonig-universal-4-3-l.html,https://cdn.27.ua/190/4b/ba/4082618_2.jpeg,279,429,150,,,В наявності,Чесна Вигода -34%,Гель,35
"Пральний порошок для машинного прання Ariel Аква-Пудра Color 8,1 кг",https://epicentrk.ua/ua/shop/poroshok-dlia-mashynnoho-prannia-ariel-akva-pudra-color-8-1-kh.html,https://cdn.27.ua/190/32/eb/6894315_8.jpeg,859,1606,747,,,В наявності,Чесна Вигода -46%,Пральний,47
Серветки для машинного та ручного прання K2r COLOUR CATHER проти зафарбовування і вицвітання одягу 10 шт.,https://epicentrk.ua/ua/shop/salfetki-dlya-mashinnoy-i-ruchnoy-stirki-k2r-colour-cather-protiv-zakrashivaniya-i-vytsvetaniya-odezhdy-10-sht.html,https://cdn.27.ua/190/58/c4/3889348_12.jpeg,74,94,20,,,В наявності,Чесна Вигода -21%,Серветки,21
"Гель для прання для машинного та ручного прання Coccolino Color Care 2,72 л",https://epicentrk.ua/ua/shop/coccolino-color-care-2-72-l.html,https://cdn.27.ua/190/95/bd/8820157_1.jpeg,469,935,466,,,В наявності,Чесна Вигода -49%,Гель,50
"Гель для машинного та ручного прання Chante Clair Color 1,575 л",https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-chante-clair-color-1-575-l.html,https://cdn.27.ua/190/9d/f7/8494583_5.jpeg,339,418,79,,,В наявності,Чесна Вигода -18%,Гель,19
Гель для машинного та ручного прання Perwoll для чорних та темних речей 1 л,https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-perwoll-dlia-chornykh-ta-temnykh-rechei-1-l.html,https://cdn.27.ua/190/b2/7d/7910013_1.jpeg,239,351,112,,,В наявності,Чесна Вигода -32%,Гель,32
Капсули для машинного прання Persil Universal 88 шт.,https://epicentrk.ua/ua/shop/kapsuly-dlia-mashynnoho-prannia-persil-universal-88-sht.html,https://cdn.27.ua/190/73/09/8483593_1.jpeg,849,2214,1365,,,В наявності,Чесна Вигода -61%,Капсули,62
Капсули для машинного прання Sila Universal 52 шт.,https://epicentrk.ua/ua/shop/pralnyi-poroshok-dlia-mashynnoho-prannia-sila-universal-v-kaps-52sht-21h-1-092-kh.html,https://cdn.27.ua/190/ef/f9/8777721_2.jpeg,419,520,101,,,В наявності,Чесна Вигода -19%,Капсули,19
"Гель для машинного та ручного прання Perwoll для кольорових речей+для чорних та темних речей 3,75 л",https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-perwoll-dlia-kolorovykh-rechei-dlia-chornykh-ta-temnykh-rechei-3-75-l-2-sht.html,https://cdn.27.ua/190/b3/41/7910209_1.jpeg,1249,2061,812,,,В наявності,Чесна Вигода -39%,Гель,39
Капсули для машинного прання Persil Диски Колор 13 шт.,https://epicentrk.ua/ua/shop/kapsuly-dlia-mashynnoho-prannia-persil-dysky-kolor-13-sht.html,https://cdn.27.ua/190/b2/db/7910107_1.jpeg,199,399,200,,,В наявності,Чесна Вигода -50%,Капсули,50
